257,0,257,0,RC.Group001,0, 0,ABHA18LBTH,1,1,1,1,1,1,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.5,29.5,20,26.0,25.0,35.0,10.0,30.0,10.0,32.0,10.0,30.0,7,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,1,4,1,5,1,5,1,5,1,5,1,1,0,0,1,8.0,1,7.0
258,0,258,0,RC.Group002,2, 0,ABHA24LBTH,1,1,1,1,1,1,4,1,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,23.5,29.5,10.0,26.0,15.0,35.0,10.0,30.0,10.0,32.0,10.0,30.0,14,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,1,4,1,5,1,5,1,5,1,5,1,1,1,0,1,2.0,1,2.0
